"V1","V2","V3","V4","V5","V6","V7","V8"
"226",6,0,30,6,1982.26685047555,2242.59902389848,4035,4035
"227",6,0,30,7,1487.63162918957,1667.67188532129,4035,4035
"228",6,0,30,8,1360.62682081884,1494.51355784676,4035,4035
"229",6,0,30,9,1324.78263699521,1466.00423601413,4035,4035
"230",6,0,30,10,6088.87784972373,5127.56784573671,3926,3926
"231",6,0,30,11,1910.60788429304,2183.77910061951,4035,4035
"232",6,0,30,12,1374.05876473261,1551.20472427355,4035,4035
"233",6,0,30,13,1247.70329367501,1375.43106373174,4035,4035
"234",6,0,30,14,1407.90578286872,1646.07399111456,4035,4035
"235",6,0,30,15,6307.08244229379,5361.91816182319,3926,3926
"236",6,0,30,16,1687.46513776993,1911.22162893469,4035,4035
"237",6,0,30,17,1718.48150065517,1957.20623360707,4035,4035
"238",6,0,30,18,1735.37777150604,1962.80806767839,4035,4035
"239",6,0,30,19,1728.09034501135,1948.3338395677,4035,4035
"240",6,0,30,20,1650.1782960382,1872.66739901533,3992,3992
"241",6,0.5,10,1,1619.65056850517,2134.31455208091,4035,4035
"242",6,0.5,10,2,1527.7815561551,2020.84233762162,4035,4035
"243",6,0.5,10,3,1205.68067408047,1239.3780869126,4035,4035
"244",6,0.5,10,4,1235.47820634935,2216.04157740352,4035,4035
"245",6,0.5,10,5,14734.7882519911,29518.5226309246,3926,3926
"246",6,0.5,10,6,4128.69900800297,8604.03027703915,4035,4035
"247",6,0.5,10,7,5204.43043338516,9710.09850878839,4035,4035
"248",6,0.5,10,8,4764.62816488386,9194.36964262604,4035,4035
"249",6,0.5,10,9,3860.85732660647,7049.19150964659,4035,4035
"250",6,0.5,10,10,15005.8936570862,30132.5002857011,3926,3926
"251",6,0.5,10,11,2740.77169313072,6053.41512878176,4035,4035
"252",6,0.5,10,12,2745.52156930456,4356.61014637821,4035,4035
"253",6,0.5,10,13,3413.50809266323,5511.11274914681,4035,4035
"254",6,0.5,10,14,1680.52712522006,3319.96396560852,4035,4035
"255",6,0.5,10,15,14521.3568390054,29107.1026437334,3926,3926
"256",6,0.5,10,16,1248.17553103142,1646.62053920736,4035,4035
"257",6,0.5,10,17,1346.06276648851,1744.75100366908,4035,4035
"258",6,0.5,10,18,1436.18011447436,1479.09178645123,4035,4035
"259",6,0.5,10,19,1496.00661719278,2439.05130197134,4035,4035
"260",6,0.5,10,20,2019.1179908953,4197.12189644641,3992,3992
"261",6,0.5,20,1,1674.55092371534,2710.80372660738,4035,4035
"262",6,0.5,20,2,1790.57734666792,2257.20050258583,4035,4035
"263",6,0.5,20,3,1371.10711998075,2203.14370306713,4035,4035
"264",6,0.5,20,4,1467.7680435773,2098.38476981251,4035,4035
"265",6,0.5,20,5,10157.8661946408,8926.84181400718,3926,3926
"266",6,0.5,20,6,2136.09479794637,3184.26446005045,4035,4035
"267",6,0.5,20,7,1874.36030421088,2357.37268811366,4035,4035
"268",6,0.5,20,8,1531.92923192239,1914.66664543899,4035,4035
"269",6,0.5,20,9,1483.31065908505,1856.40524326672,4035,4035
"270",6,0.5,20,10,9593.81156871704,8350.5479292055,3926,3926
"271",6,0.5,20,11,1984.28350294837,3057.5410960196,4035,4035
"272",6,0.5,20,12,1365.99291625772,1926.00306690591,4035,4035
"273",6,0.5,20,13,1220.30574384026,1561.0008558304,4035,4035
"274",6,0.5,20,14,1341.74918959489,2047.79518960649,4035,4035
"275",6,0.5,20,15,9666.25163085102,8412.03103502754,3926,3926
"276",6,0.5,20,16,1581.25121465444,2566.34424175277,4035,4035
"277",6,0.5,20,17,1640.97268987909,2696.86477659632,4035,4035
"278",6,0.5,20,18,1665.94207449857,2665.30155628002,4035,4035
"279",6,0.5,20,19,1658.59400208959,2647.61324560579,4035,4035
"280",6,0.5,20,20,1551.28497891919,2538.23861029279,3992,3992
"281",6,0.5,30,1,1760.93933741521,1987.85747686642,4035,4035
"282",6,0.5,30,2,1519.26288985514,1667.95288123302,4035,4035
"283",6,0.5,30,3,1268.67338055383,1431.94024917198,4035,4035
"284",6,0.5,30,4,1401.75809187534,1590.73254494004,4035,4035
"285",6,0.5,30,5,5925.21865168379,5170.64370376164,3926,3926
"286",6,0.5,30,6,2008.73145932439,2210.47554761994,4035,4035
"287",6,0.5,30,7,1463.26784725593,1618.0044758005,4035,4035
"288",6,0.5,30,8,1319.49237266464,1466.63142982717,4035,4035
"289",6,0.5,30,9,1281.2706265364,1425.3469853631,4035,4035
"290",6,0.5,30,10,5877.21687896206,5131.77361875266,3926,3926
"291",6,0.5,30,11,1938.09940945948,2160.77300143114,4035,4035
"292",6,0.5,30,12,1342.79108469875,1506.1097986311,4035,4035
"293",6,0.5,30,13,1194.94841283693,1332.54315362972,4035,4035
"294",6,0.5,30,14,1371.09922090781,1563.71937291629,4035,4035
"295",6,0.5,30,15,6130.5521526015,5407.03050846861,3926,3926
"296",6,0.5,30,16,1649.34319641529,1898.64182839404,4035,4035
"297",6,0.5,30,17,1686.09070612632,1947.84759558152,4035,4035
"298",6,0.5,30,18,1702.41899180259,1947.71923994305,4035,4035
"299",6,0.5,30,19,1695.03661144266,1964.36821776329,4035,4035
"300",6,0.5,30,20,1618.10716717412,1851.38328944042,3992,3992
"301",6,1.5,10,1,1790.07297075952,3130.50863970842,4035,4035
"302",6,1.5,10,2,1562.56268549707,2607.97245241619,4035,4035
"303",6,1.5,10,3,1316.24792901239,1830.88931343633,4035,4035
"304",6,1.5,10,4,1330.14699206861,1933.31338874773,4035,4035
"305",6,1.5,10,5,18332.0581551486,36572.027535274,3926,3926
"306",6,1.5,10,6,4851.35815578819,10056.3709282404,4035,4035
"307",6,1.5,10,7,5733.10425689914,10303.9581047349,4035,4035
"308",6,1.5,10,8,5201.45387017856,9074.04179980673,4035,4035
"309",6,1.5,10,9,4137.01551877471,6854.87493200282,4035,4035
